schema_version,activity_id,case_id,representative_feature_status,weather_context_consumption_gate,expected_consumer_behavior,smoke_pass,smoke_fail_reason,allowed_consumer_use,blocked_consumer_use,context_consumption_allowed,downstream_score_allowed,thci_authorization_status,radar_authorization_status,final_hiking_risk_authorization_status,medical_diagnosis_authorization_status,available_weather_variable_set,missing_weather_variable_set,consumer_smoke_notes
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_35_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_36_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_37_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_38_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_3_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_40_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_41_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_42_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_43_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_44_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_45_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_46_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_48_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_6_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_8_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_9_1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,NO_PRIMARY_REPRESENTATIVE_ROWS,BLOCK_SCORE_WEATHER_UNAVAILABLE,REFUSE_SCORE_CONSUMPTION,True,,May preserve blocked weather-unavailable status for audit/explanation only.,"Must not compute weather-sensitive score, THCI, radar, final hiking risk, or medical diagnosis.",False,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,,precipitation_mm|precipitation_10min_mm|precipitation_1hr_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
ib3m_weather_context_gate_consumer_smoke_v1,qixing_lengshuikeng_xiaoyoukeng_20260410_biji_gpx,qixing_lengshuikeng_xiaoyoukeng_20260410_biji_gpx,PRIMARY_REPRESENTATIVE_FEATURES_AVAILABLE_PARTIAL,ALLOW_CONTEXT_ONLY,ALLOW_NON_SCORING_CONTEXT_ONLY,True,,May pass observed weather variables as non-scoring context evidence.,"Must not compute THCI, radar, final hiking risk, medical diagnosis, or weather-sensitive score.",True,False,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,NOT_AUTHORIZED_BY_IB3W_GATE,precipitation_mm|temperature_c|relative_humidity_pct|wind_speed_ms|wind_direction_deg|pressure_hpa,precipitation_10min_mm|precipitation_1hr_mm|visibility_m|weather,"Smoke verifies downstream consumer behavior only; it does not compute THCI, radar, final hiking risk, medical diagnosis, behavior interpretation, or route risk."
